,name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
5793,4422,5,6,2010,1301,7.0,48000.0,1371,992,1999,55,5000000.0,5144717.0,1763,91.0
5794,3539,4,1,2010,69,6.6,13000.0,1575,2269,1899,55,2000000.0,1205257.0,985,104.0
5795,1306,6,3,2010,2760,7.2,43000.0,2815,3239,992,49,12500000.0,11104555.0,1764,107.0
5796,7013,6,5,2010,199,6.9,42000.0,665,227,484,55,4000000.0,595802.0,1647,106.0
5797,3824,5,6,2010,921,8.0,101000.0,1558,3940,2409,20,12000000.0,42345360.0,850,165.0
5798,3154,6,6,2010,957,6.6,47000.0,1843,2837,1464,55,,11042068.0,1146,93.0
5799,5678,6,6,2010,916,6.7,44000.0,1449,2214,220,55,15000000.0,8087000.0,2207,104.0
5800,1407,6,4,2010,1455,6.3,34000.0,1221,2759,1280,55,7000000.0,9933873.0,894,91.0
5801,4158,6,10,2010,2950,5.7,100000.0,2761,2998,1452,55,3000000.0,177512032.0,1812,91.0
5802,6119,6,5,2010,1935,6.1,33000.0,1949,2111,363,54,13000000.0,4052191.0,1262,109.0
5803,5818,6,4,2010,1293,5.8,4800.0,2547,3666,1498,14,7000000.0,649626.0,26,108.0
5804,2312,6,4,2010,2107,6.1,37000.0,2062,1948,230,55,,6344112.0,2034,107.0
5805,5194,6,6,2010,2950,5.4,41000.0,1378,247,720,55,22000000.0,10300416.0,1647,105.0
5806,7345,5,4,2010,124,4.7,9200.0,2834,4342,1115,55,20000000.0,60673972.0,1521,121.0
5807,6148,5,10,2010,483,5.7,49000.0,580,1676,2069,14,1800000.0,69432527.0,2132,87.0
5808,1588,6,4,2010,1647,6.4,10000.0,9,21,1402,55,4000000.0,143485.0,2207,90.0
5809,3297,6,5,2010,2708,6.2,47000.0,2895,4469,488,55,25000000.0,8307227.0,1135,103.0
5810,1894,5,3,2010,835,6.8,47000.0,756,1995,1954,55,22000000.0,25806953.0,1975,108.0
5811,6593,3,5,2010,386,7.0,6900.0,206,346,2695,15,,416675.0,663,118.0
5812,5512,5,4,2010,159,5.4,49000.0,50,2393,1186,55,35000000.0,77477008.0,528,104.0
5813,7279,4,6,2010,158,6.4,2600.0,547,755,1499,55,,814906.0,4,111.0
5814,7062,3,6,2010,1454,8.2,43000.0,2848,4367,2167,20,,434862.0,2265,134.0
5815,1627,6,8,2010,472,5.6,47000.0,2832,1558,1453,55,25000000.0,38269529.0,1657,99.0
5816,1327,5,6,2010,1358,6.3,18000.0,2541,3917,866,55,15000000.0,20529194.0,2038,117.0
5817,3281,3,4,2010,2931,7.1,24000.0,1021,1554,842,14,,53319615.0,2251,154.0
5818,1134,5,6,2010,1607,6.4,60000.0,358,811,2793,55,44000000.0,48190704.0,2281,99.0
5819,4992,6,0,2010,1182,6.7,17000.0,571,873,1269,48,,8444544.0,2239,124.0
5820,5115,6,6,2010,1741,6.5,41000.0,1311,3164,497,55,650000.0,405380.0,1163,98.0
5821,7157,6,10,2010,1084,4.9,25000.0,302,283,967,55,10000000.0,1671196.0,1265,92.0
5822,614,6,4,2010,975,7.3,24000.0,2301,3089,2080,25,30000000.0,12106921.0,2051,134.0
5823,7465,6,4,2010,2950,6.3,44000.0,2913,4495,161,55,22000000.0,36015260.0,1622,98.0
5824,5686,5,5,2010,70,6.9,28000.0,2388,1784,2263,55,25000000.0,15625544.0,2174,122.0
5825,2146,4,4,2010,230,3.8,16000.0,2420,2924,304,54,35000000.0,36351945.0,2147,92.0
5826,6668,5,4,2010,1357,5.4,7500.0,1534,2346,980,55,20000000.0,405861.0,1657,110.0
5827,2475,6,4,2010,1175,6.0,19000.0,1747,3814,1459,55,12000000.0,2169799.0,739,108.0
5828,1874,4,6,2010,1251,6.4,16000.0,2801,3662,304,55,31000000.0,15134293.0,528,106.0
5829,7458,4,2,2010,684,4.6,21000.0,810,1951,530,55,80000000.0,203509374.0,2319,80.0
5830,3830,6,10,2010,3099,4.8,20000.0,2875,4422,1811,55,25000000.0,21500813.0,1981,107.0
5831,1775,5,6,2010,1524,7.5,17000.0,982,4143,1533,14,,24792815.0,1288,111.0
5832,6744,6,0,2010,835,6.3,26000.0,2576,3969,1116,34,42000000.0,11103434.0,1981,100.0
5833,2417,6,0,2010,2645,5.5,13000.0,15,30,557,55,800000.0,156190.0,232,85.0
5834,6699,3,4,2010,166,7.0,22000.0,1949,-1,2505,54,,3945217.0,321,112.0
5835,2490,6,6,2010,1824,7.0,51000.0,2579,3975,1350,55,7000000.0,449702.0,2189,106.0
5836,2047,6,6,2010,2760,6.1,7300.0,2834,4342,1115,55,21000000.0,37981984.0,1521,133.0
5837,6411,6,4,2010,2496,6.8,26000.0,2041,3172,595,55,500000.0,453708.0,2119,93.0
5838,3353,6,3,2010,1349,5.6,3000.0,2706,2774,980,15,25000000.0,146149.0,220,117.0
5839,3344,3,5,2010,3234,6.5,5200.0,38,65,1683,14,,3696522.0,1998,106.0
5840,4180,6,6,2010,1499,4.6,7400.0,1989,3073,1902,55,8000000.0,25603.0,199,94.0
5841,2993,3,4,2010,3080,5.7,13000.0,1008,1541,2596,55,,635162.0,843,86.0
5842,1851,6,6,2010,2860,6.4,49000.0,563,857,2756,55,5000000.0,2820490.0,2172,97.0
5843,1058,5,0,2011,1524,6.9,769000.0,1340,743,424,55,140000000.0,370569774.0,1812,124.0
5844,6850,5,0,2011,2487,7.0,772000.0,1588,329,427,55,150000000.0,449326618.0,1812,115.0
5845,2407,5,1,2011,1445,8.1,790000.0,679,4052,552,54,125000000.0,1342321665.0,2319,130.0
5846,5345,6,6,2011,2535,7.4,95000.0,1254,1920,1888,55,5000000.0,3741098.0,1296,120.0
5847,948,6,4,2011,2267,6.8,276000.0,2133,2491,1531,55,32500000.0,288383523.0,2281,125.0
5848,1924,5,0,2011,210,7.3,362000.0,1549,706,2721,55,125000000.0,626137675.0,2281,130.0
5849,3597,5,4,2011,1684,7.7,398000.0,2913,4495,2049,47,17000000.0,151653750.0,1622,94.0
5850,3681,5,3,2011,3271,7.6,385000.0,230,4085,292,55,50000000.0,110206216.0,731,133.0
5851,5912,6,5,2011,745,7.8,435000.0,619,4085,544,55,90000000.0,232617430.0,731,158.0
5852,2976,5,4,2011,916,6.4,227000.0,698,149,18,55,80000000.0,214945591.0,731,117.0
5853,6084,6,3,2011,2629,8.5,785000.0,2083,3218,842,14,,426588510.0,1913,112.0
5854,1690,6,5,2011,3191,7.8,587000.0,2045,1660,2307,55,15000000.0,77187281.0,1051,100.0
5855,2308,5,0,2011,1742,5.5,272000.0,1823,1530,2313,55,200000000.0,219851172.0,2319,114.0
5856,5631,6,10,2011,53,7.0,387000.0,766,2314,1528,55,30000000.0,69935600.0,1521,95.0
5857,5991,5,6,2011,300,8.0,436000.0,2704,4142,767,55,25000000.0,216639112.0,886,146.0
5858,1349,5,4,2011,1584,7.4,487000.0,988,842,2504,55,50000000.0,145051197.0,591,118.0
5859,3950,6,4,2011,1243,6.2,219000.0,1117,1257,1961,55,25000000.0,149228077.0,1812,108.0
5860,4261,5,0,2011,2350,6.6,492000.0,2341,4147,1321,55,250000000.0,1045713802.0,2316,136.0
5861,5243,5,0,2011,2098,6.0,235000.0,2936,4517,760,55,82000000.0,89792502.0,2319,110.0
5862,7233,5,0,2011,3411,8.1,445000.0,939,1440,2641,55,25000000.0,23308615.0,1521,140.0
5863,3095,4,2,2011,2418,7.2,262000.0,1270,2245,1043,55,150000000.0,665692281.0,887,90.0
5864,2118,6,4,2011,1524,6.5,348000.0,2880,2413,1916,55,35000000.0,149542245.0,2038,109.0
5865,2720,6,0,2011,2548,6.0,163000.0,2703,667,985,55,75000000.0,226904017.0,1950,110.0
5866,7441,5,0,2011,1882,7.7,657000.0,1860,329,1090,55,160000000.0,352616690.0,2253,131.0
5867,1302,5,6,2011,3411,6.7,290000.0,2659,3881,1789,53,60000000.0,136515867.0,2319,106.0
5868,589,6,4,2011,1814,5.6,196000.0,1143,1446,348,55,20000000.0,216197492.0,731,92.0
5869,2734,5,0,2011,3012,6.7,379000.0,121,212,1407,55,40000000.0,173930596.0,1715,109.0
5870,4047,5,6,2011,387,7.0,143000.0,1707,1008,149,55,15000000.0,59389433.0,1090,107.0
5871,4759,6,10,2011,70,6.1,131000.0,2875,2471,1984,55,40000000.0,97231420.0,858,111.0
5872,4834,2,6,2011,1167,7.2,187000.0,2638,4056,1860,54,6500000.0,19123767.0,1113,101.0
5873,3651,5,0,2011,745,7.4,466000.0,303,555,2635,55,145000000.0,694713380.0,1812,132.0
5874,5269,5,13,2011,1684,7.0,343000.0,1125,1739,744,55,50000000.0,260095986.0,1812,112.0
5875,7251,6,6,2011,2943,7.5,142000.0,1734,2681,2610,54,7000000.0,9232318.0,305,112.0
5876,3248,5,15,2011,2028,7.4,538000.0,2016,2591,294,55,27000000.0,161849455.0,1950,105.0
5877,7108,5,0,2011,975,6.8,253000.0,1218,3212,1607,54,30000000.0,135710029.0,808,113.0
5878,6968,5,0,2011,1870,6.2,390000.0,1886,1237,2444,55,195000000.0,1123794079.0,1812,154.0
5879,1334,5,0,2011,1584,6.0,211000.0,1455,3685,544,55,163000000.0,174822325.0,2281,119.0
5880,6894,6,6,2011,1350,7.1,192000.0,2802,2219,871,54,,81529126.0,2142,122.0
5881,6705,5,1,2011,2612,4.9,228000.0,250,2903,1530,55,110000000.0,712205856.0,2147,117.0
5882,1289,6,0,2011,387,5.2,96000.0,1771,4187,1137,55,90000000.0,63523283.0,1521,113.0
5883,1083,1,2,2011,1814,6.1,168000.0,1413,2158,2049,55,200000000.0,559852396.0,2316,106.0
5884,4457,4,2,2011,2174,7.2,245000.0,996,2160,1321,55,135000000.0,245724603.0,1812,107.0
5885,3554,6,6,2011,2417,7.2,172000.0,1658,2526,1515,11,7400000.0,17039814.0,2372,135.0
5886,5051,5,0,2011,14,7.5,495000.0,770,394,1063,55,32000000.0,147332697.0,2147,93.0
5887,4479,5,0,2011,3091,7.0,306000.0,2549,2128,1011,55,110000000.0,299268508.0,889,127.0
5888,2567,6,4,2011,1654,6.8,428000.0,2535,2979,1123,55,35000000.0,209838559.0,1713,98.0
5889,4573,4,2,2011,70,6.9,212000.0,384,598,1216,55,90000000.0,483866518.0,2254,96.0
5890,6604,6,6,2011,3232,7.6,143000.0,2159,4178,170,47,,33750478.0,427,120.0
5891,4861,5,0,2011,672,7.5,429000.0,1031,3029,2241,55,125000000.0,543848418.0,2319,129.0
5892,6683,5,0,2011,2944,5.7,105000.0,2155,115,1642,55,75000000.0,132274484.0,2147,110.0
5893,4963,3,6,2011,716,5.3,32000.0,1529,2339,760,2,,408680.0,2037,101.0
5894,6944,5,0,2011,2750,6.2,137000.0,316,26,710,55,75000000.0,152930623.0,2281,104.0
5895,4189,6,1,2011,2028,7.0,240000.0,1006,3963,2457,55,40000000.0,97984015.0,2281,104.0
5896,7249,4,4,2011,767,7.1,138000.0,370,142,1789,55,50000000.0,120081841.0,2253,124.0
5897,4576,5,0,2011,566,7.5,504000.0,2452,3568,1080,55,93000000.0,481800873.0,2253,105.0
5898,7480,6,1,2011,271,5.5,99000.0,622,900,565,55,49900000.0,28013733.0,2281,102.0
5899,6193,6,5,2011,2028,7.3,221000.0,304,2191,1802,55,40000000.0,86752352.0,1521,118.0
5900,1268,5,0,2011,472,6.4,97000.0,2082,2656,2809,14,40000000.0,71508440.0,984,108.0
5901,3142,5,4,2011,1382,6.1,65000.0,2780,4269,2640,55,30000000.0,75055070.0,2281,98.0
5902,231,5,0,2011,3271,5.1,78000.0,1441,3927,2570,55,35000000.0,82087155.0,1521,106.0
5903,194,5,6,2011,2010,8.3,227000.0,191,325,2100,22,500000.0,22926076.0,255,123.0
5904,2634,4,6,2011,2681,7.5,310000.0,1829,2160,181,54,150000000.0,185770310.0,1812,126.0
5905,5453,5,14,2011,2174,7.0,248000.0,967,1476,1789,55,50200000.0,127869379.0,2281,106.0
5906,6,5,4,2011,3071,6.1,25000.0,1196,1831,387,55,,285984.0,185,100.0
5907,6698,5,6,2011,2300,6.8,171000.0,2716,4162,292,55,32000000.0,58409247.0,766,139.0
5908,5743,6,6,2011,2699,6.2,15000.0,2714,4157,2160,54,,3143514.0,549,98.0
5909,3032,10,5,2011,1871,6.7,75000.0,2891,4324,1802,55,11000000.0,4633668.0,2310,102.0
5910,2872,5,6,2011,150,7.3,83000.0,391,672,1846,54,,34710627.0,1090,120.0
5911,3029,6,3,2011,2249,7.1,47000.0,1473,2255,2181,55,12000000.0,1188194.0,185,106.0
5912,7222,5,0,2011,803,7.2,150000.0,2660,2563,1202,55,66000000.0,177584879.0,889,146.0
5913,5650,6,4,2011,566,6.3,172000.0,614,2234,1123,55,52000000.0,75450437.0,2281,112.0
5914,6490,6,0,2011,53,7.6,195000.0,913,1412,1024,21,1100000.0,9148519.0,1906,101.0
5915,3477,6,6,2011,3333,7.1,121000.0,1123,1731,2800,55,3500000.0,19504039.0,368,107.0
5916,3490,6,6,2011,744,6.9,50000.0,2522,3888,741,55,,4778439.0,1113,102.0
5917,2371,5,0,2011,271,6.8,193000.0,1348,3909,2349,55,30000000.0,63782078.0,1090,111.0
5918,75,6,4,2011,3349,7.6,320000.0,1478,4438,1350,55,8000000.0,41097853.0,2147,100.0
5919,5748,6,4,2011,883,7.3,235000.0,73,123,884,55,20000000.0,177243185.0,1113,115.0
5920,5466,4,2,2011,745,7.3,221000.0,2660,1640,1102,55,135000000.0,373993951.0,731,107.0
5921,5728,5,0,2011,803,4.9,59000.0,438,2237,753,55,30000000.0,64626786.0,2147,89.0
5922,1974,6,0,2011,318,5.8,109000.0,2654,1290,1986,55,40000000.0,157887643.0,1713,92.0
5923,2655,5,0,2011,975,6.1,230000.0,541,132,59,55,60000000.0,149878437.0,889,111.0
5924,2046,5,4,2011,2861,5.9,47000.0,529,1056,1486,55,24000000.0,63543328.0,1812,113.0
5925,7466,6,10,2011,444,6.6,92000.0,23,3953,2429,55,1000000.0,26895481.0,2092,95.0
5926,7494,3,4,2011,1444,8.2,71000.0,2943,1341,1006,20,,5192743.0,970,155.0
5927,6046,6,1,2011,3081,6.7,38000.0,575,134,2763,2,,1680778.0,1878,100.0
5928,6678,6,10,2011,2861,6.2,124000.0,1861,1290,1775,6,38000000.0,31505287.0,1670,103.0
5929,1691,6,0,2011,1037,5.4,96000.0,2118,4240,1997,55,50000000.0,40909909.0,2147,104.0
5930,2857,4,4,2011,2548,3.3,80000.0,698,398,18,55,79000000.0,149673788.0,731,91.0
5931,7499,4,4,2011,1654,5.2,59000.0,871,3160,1497,55,80000000.0,169852759.0,731,102.0
5932,5976,6,4,2011,2418,6.4,472000.0,2767,810,294,55,80000000.0,586764305.0,2319,102.0
5933,2353,6,4,2011,1037,5.8,121000.0,296,3348,2049,55,36000000.0,86157237.0,1713,105.0
5934,5538,5,4,2011,2407,7.3,92000.0,1418,3205,1375,54,10000000.0,136836272.0,437,124.0
5935,5956,6,0,2011,1295,6.8,244000.0,1334,2043,1607,55,25000000.0,79781695.0,1771,117.0
5936,6600,6,4,2011,883,5.7,69000.0,622,525,1332,55,25000000.0,34942188.0,2253,81.0
5937,5344,6,4,2011,2174,6.3,52000.0,1901,1759,2673,55,23000000.0,7550073.0,1982,97.0
5938,6282,6,0,2011,1301,6.6,154000.0,2573,3562,1144,55,40000000.0,76130093.0,528,93.0
5939,2200,5,0,2011,965,4.3,113000.0,1801,3865,1997,55,57000000.0,132563930.0,731,96.0
5940,632,5,0,2011,1971,5.7,176000.0,1479,727,5,55,70000000.0,211819354.0,731,116.0
5941,5953,5,0,2011,1176,5.8,157000.0,1952,3913,2404,55,120000000.0,227817248.0,731,119.0
5942,3031,6,0,2011,3271,6.4,126000.0,925,2855,1144,54,70000000.0,57084522.0,1766,116.0
5943,4839,5,10,2011,3234,4.0,25000.0,658,4436,2351,55,25000000.0,41363927.0,1326,90.0
5944,2847,6,3,2011,2548,6.5,124000.0,507,1183,1595,55,35000000.0,84920539.0,1317,137.0
5945,1676,5,6,2011,3349,6.0,64000.0,1312,993,544,55,50000000.0,39984400.0,710,84.0
5946,2420,6,0,2011,1234,5.8,85000.0,2659,2571,902,23,23000000.0,34513760.0,1950,93.0
5947,114,6,3,2011,2536,6.4,100000.0,612,737,1860,54,,30519436.0,1939,99.0
5948,6324,4,1,2011,2681,7.1,89000.0,1151,1869,100,55,45000000.0,165184237.0,2316,103.0
5949,6607,4,2,2011,1584,5.4,86000.0,2256,1726,952,55,110000000.0,563749323.0,731,103.0
5950,6055,6,6,2011,3091,7.1,218000.0,957,1462,2080,55,12500000.0,76338111.0,731,101.0
5951,2120,6,4,2011,387,6.4,101000.0,530,2812,169,55,30000000.0,41002607.0,889,106.0
5952,5047,4,3,2011,271,7.0,47000.0,2525,3893,144,55,18000000.0,47120948.0,963,112.0
5953,5495,5,4,2011,1234,7.9,234000.0,1953,3027,1152,14,15000000.0,133432856.0,2135,100.0
5954,7241,5,6,2011,150,6.9,113000.0,863,3543,2250,55,38000000.0,117094902.0,1109,120.0
5955,4091,3,6,2011,544,7.6,21000.0,1322,3437,110,35,,1470679.0,1676,95.0
5956,6610,3,3,2011,2324,6.6,18000.0,1548,3925,1676,2,2000000.0,1349387.0,595,119.0
5957,5018,5,4,2011,2487,5.9,59000.0,1728,1946,905,55,35000000.0,65100369.0,117,112.0
5958,6033,3,10,2011,2646,3.8,37000.0,2797,4291,1577,33,,170323.0,2083,91.0
5959,4349,5,0,2011,2267,5.7,117000.0,2516,801,2077,55,60000000.0,78309505.0,2038,87.0
5960,2922,4,0,2011,2944,6.3,123000.0,2077,1590,2296,54,45000000.0,160078586.0,2281,101.0
5961,6063,6,4,2011,371,6.7,80000.0,225,1685,1073,54,,88823111.0,1049,97.0
5962,985,6,4,2011,3411,3.2,12000.0,2771,43,1994,55,10000000.0,2530394.0,731,97.0
5963,1569,4,2,2011,2098,6.5,28000.0,608,1407,2798,55,21000000.0,72526996.0,1109,99.0
5964,3025,3,0,2011,3233,6.4,38000.0,227,395,1980,54,,450275.0,2326,95.0
5965,1074,6,4,2011,2611,7.2,122000.0,2430,4501,1260,14,25000000.0,30722632.0,1999,80.0
5966,520,6,0,2011,2266,6.7,102000.0,1337,2046,1279,54,13000000.0,6206022.0,2038,88.0
5967,5963,6,4,2011,1646,7.3,83000.0,1422,2169,305,23,6000000.0,19561904.0,1961,96.0
5968,7471,6,4,2011,672,6.3,82000.0,1214,1104,400,55,12000000.0,22939027.0,1812,94.0
5969,5755,6,3,2011,3399,7.1,61000.0,1676,3014,665,4,19100000.0,5728213.0,763,109.0
5970,450,5,6,2011,2843,6.9,93000.0,1967,3038,321,55,100000.0,1938783.0,249,92.0
5971,4213,6,6,2011,3090,7.1,58000.0,643,2476,803,54,,933352.0,305,92.0
5972,3239,5,6,2011,1294,6.7,60000.0,763,1170,817,55,250000.0,3852409.0,1814,86.0
5973,7291,6,4,2011,3349,6.1,74000.0,1800,2389,141,55,20000000.0,30426096.0,1715,106.0
5974,1554,3,6,2011,893,7.7,79000.0,2816,590,23,55,,1688710.0,1806,98.0
5975,2238,1,2,2011,916,5.9,53000.0,1572,3589,1090,54,36000000.0,193967670.0,2232,84.0
5976,4402,4,2,2011,3012,6.6,148000.0,443,4296,170,55,130000000.0,554987477.0,887,90.0
5977,644,5,6,2011,2174,5.6,76000.0,570,867,59,55,17000000.0,43202283.0,528,86.0
5978,5491,5,6,2011,1742,6.6,57000.0,940,1442,847,55,,1892130.0,1175,83.0
5979,3837,6,3,2011,767,6.9,85000.0,2566,50,1899,54,,35057696.0,2207,99.0
5980,6848,6,1,2011,452,6.7,33000.0,2097,3243,2393,25,,11928909.0,1334,118.0
5981,1014,6,4,2011,2899,6.2,21000.0,1304,1858,1183,55,,175706.0,1294,90.0
5982,702,5,3,2011,1795,6.8,58000.0,2307,3966,1043,55,5000000.0,10173061.0,1589,104.0
5983,4768,5,0,2011,1358,5.4,91000.0,733,500,1997,55,40000000.0,91627228.0,274,95.0
5984,4909,6,6,2011,2223,5.3,22000.0,439,1564,741,55,2000000.0,16527747.0,935,86.0
5985,7388,1,2,2011,1445,7.2,23000.0,2611,4010,1237,55,30000000.0,49871429.0,2316,63.0
5986,2523,3,0,2011,2256,6.1,45000.0,1210,2114,2304,6,3000000.0,748453.0,1969,86.0
5987,5785,5,0,2011,916,6.2,67000.0,1606,1962,387,54,25000000.0,37989684.0,1090,114.0
5988,6539,6,4,2011,3012,6.2,100000.0,343,559,1321,55,45000000.0,30134958.0,1135,119.0
5989,5110,4,2,2011,387,3.5,24000.0,2390,3671,1219,55,27000000.0,85564310.0,858,89.0
5990,5766,6,6,2011,131,5.8,36000.0,2916,2388,1572,55,3000000.0,145676.0,1883,112.0
5991,4494,5,8,2011,1971,5.5,109000.0,399,990,94,55,42000000.0,90260376.0,2319,100.0
5992,6533,5,6,2011,1072,4.8,37000.0,461,3972,1922,55,16000000.0,40492652.0,2038,91.0
5993,4700,5,4,2011,131,6.8,63000.0,1660,3954,803,54,,34564651.0,2262,107.0
5994,3698,4,1,2011,1382,5.8,42000.0,2730,4185,2397,18,20000000.0,39782683.0,1109,109.0
5995,6520,5,6,2011,1301,6.0,93000.0,1962,2995,492,55,37000000.0,96560591.0,1713,114.0
5996,3896,5,4,2011,883,5.7,83000.0,914,2398,2355,55,56000000.0,142044638.0,1713,118.0
5997,5049,6,6,2011,517,6.6,21000.0,2937,4519,456,55,135000.0,424088.0,2089,85.0
5998,7196,6,6,2011,1233,6.3,12000.0,1741,2690,11,54,15000000.0,2042203.0,2046,119.0
5999,2279,6,4,2011,1028,6.8,85000.0,1901,1874,2395,55,,6985158.0,1736,92.0
6000,1878,5,1,2011,1234,6.9,99000.0,2602,1298,2597,55,40000000.0,55247881.0,2319,129.0
6001,348,1,2,2011,672,4.3,33000.0,1977,2245,1405,55,75000000.0,342695435.0,1109,87.0
6002,2605,3,6,2011,2700,6.7,6500.0,241,413,2017,14,,1389920.0,1503,122.0
6003,4099,6,4,2011,472,6.4,85000.0,1292,1987,2092,55,5000000.0,25804448.0,392,90.0
6004,7259,3,6,2011,2749,7.6,29000.0,114,202,2636,54,,1192003.0,897,97.0
6005,63,6,6,2011,1548,6.2,16000.0,848,3384,2160,54,,4396975.0,305,110.0
6006,4706,6,0,2011,1072,5.9,54000.0,84,2127,2199,55,30000000.0,108609310.0,2281,108.0
6007,5561,4,4,2011,2861,6.2,43000.0,620,1667,2049,55,41000000.0,8179416.0,1109,100.0
6008,2906,6,0,2011,471,7.5,99000.0,1993,4343,35,35,,18962444.0,2364,96.0
6009,5215,6,0,2011,3191,5.8,33000.0,2409,3703,1088,55,25000000.0,11168712.0,2038,110.0
6010,4499,6,0,2011,3348,6.2,63000.0,1612,2467,1877,55,4000000.0,1874460.0,1697,88.0
6011,6981,6,5,2011,2942,5.3,42000.0,1355,2386,1997,55,35000000.0,10117966.0,1647,91.0
6012,3398,6,0,2011,2630,6.8,64000.0,1755,1864,896,55,30000000.0,3338690.0,1950,129.0
6013,2127,4,2,2011,1456,7.4,38000.0,997,4172,2353,27,22000000.0,61487846.0,2138,91.0
6014,57,6,0,2011,318,6.1,96000.0,2445,2937,1216,55,28000000.0,40662632.0,731,83.0
6015,6093,5,3,2011,1168,6.4,105000.0,2236,22,1840,54,13000000.0,115890699.0,798,105.0
6016,7482,6,4,2011,1871,6.7,27000.0,1732,2679,1743,55,125000.0,3242802.0,97,90.0
6017,3753,4,4,2011,1742,6.0,91000.0,1814,3885,1235,55,55000000.0,187361754.0,2253,94.0
6018,5424,6,5,2011,2860,5.7,19000.0,94,1130,2334,55,,1271319.0,185,105.0
6019,5347,6,4,2011,1637,6.6,28000.0,2500,3845,1899,6,,4965950.0,1392,116.0
6020,129,6,4,2011,3003,6.1,22000.0,68,110,1145,55,,1378947.0,952,95.0
6021,5068,6,0,2011,2629,6.4,18000.0,2675,4096,651,14,,3424648.0,907,109.0
6022,1331,5,6,2011,3349,7.0,20000.0,69,112,58,55,2000000.0,35185884.0,2242,129.0
6023,2901,6,6,2011,671,7.6,51000.0,2924,1629,442,8,94000000.0,2855644.0,374,146.0
6024,469,5,10,2011,3234,5.2,54000.0,991,535,2741,55,5000000.0,26236153.0,858,86.0
6025,447,5,6,2011,3011,6.9,40000.0,2426,2176,2198,54,30000000.0,15395087.0,731,130.0
6026,2562,4,2,2011,14,5.4,32000.0,2747,758,2302,55,63000000.0,183954145.0,2281,95.0
6027,516,5,6,2011,70,5.6,13000.0,2141,539,2573,55,20000000.0,4627375.0,275,97.0
6028,1321,6,6,2011,1233,6.1,31000.0,2262,2160,2168,54,,2435325.0,1261,123.0
6029,1776,2,6,2011,893,5.6,6700.0,1748,4228,1396,14,,3822241.0,2090,99.0
6030,429,6,6,2011,838,5.8,1900.0,910,2593,2596,6,,2037.0,1892,92.0
6031,2383,4,2,2011,2612,5.9,43000.0,966,1475,730,2,135000000.0,159197038.0,2319,100.0
6032,2651,6,3,2011,650,6.7,31000.0,2702,4004,1706,54,,,1339,100.0
6033,5530,5,6,2011,2325,6.6,48000.0,1329,2502,1826,55,21000000.0,7294800.0,2147,91.0
6034,6451,6,0,2011,1926,6.7,5200.0,818,2540,48,14,,3102666.0,475,105.0
6035,7434,3,6,2011,2547,6.0,9700.0,102,183,1458,54,,1742215.0,1049,129.0
6036,7377,6,4,2011,70,7.1,53000.0,2788,4278,2080,55,,11789613.0,1113,106.0
6037,4609,3,6,2011,2548,7.7,41000.0,1107,1698,2171,20,10920000.0,11219667.0,970,159.0
6038,750,5,0,2011,975,4.4,26000.0,1450,2863,1765,55,32000000.0,82686066.0,1715,107.0
6039,7057,3,6,2011,3089,7.6,31000.0,2095,3235,2125,54,,676111.0,2326,92.0
6040,4039,3,5,2011,3270,7.9,44000.0,2072,1279,1946,52,,2099472.0,1690,157.0
6041,5760,5,4,2011,1176,5.3,53000.0,2432,149,2722,55,70000000.0,69721966.0,2281,111.0
6042,1621,4,6,2011,3271,6.8,23000.0,416,2379,1941,6,37000000.0,95943453.0,117,113.0
6043,5502,5,0,2012,2472,8.0,1300000.0,1517,2314,2241,55,220000000.0,1518815515.0,1606,143.0
6044,1608,6,6,2012,804,8.4,1400000.0,2248,3451,1104,55,100000000.0,426074373.0,2207,165.0
6045,6001,5,1,2012,651,7.8,773000.0,2193,1359,1761,34,180000000.0,1017003568.0,1637,169.0
6046,6039,5,0,2012,2082,7.2,862000.0,927,1430,1185,55,78000000.0,694394724.0,1521,142.0
6047,5726,5,0,2012,1510,8.4,1600000.0,483,2265,442,54,250000000.0,1081142612.0,2319,164.0
6048,4264,5,4,2012,3071,7.1,285000.0,1213,2405,142,55,17000000.0,115350426.0,498,112.0
6049,6841,6,4,2012,746,6.2,132000.0,1526,2325,2092,55,35000000.0,88215156.0,209,134.0
6050,6043,6,6,2012,1138,8.3,297000.0,2738,4232,1702,11,3800000.0,15843274.0,807,115.0
6051,4375,6,1,2012,1936,7.0,578000.0,2328,2237,2013,55,130000000.0,403354469.0,2253,124.0
6052,3703,5,4,2012,1872,7.8,327000.0,2873,4421,1117,55,16000000.0,68264022.0,1331,94.0
6053,6062,5,6,2012,1335,7.6,208000.0,1121,3907,1954,47,45000000.0,198087212.0,1623,114.0
6054,481,6,3,2012,2844,7.7,585000.0,221,714,220,55,44500000.0,232325503.0,2319,120.0
6055,6706,5,1,2012,2596,5.5,236000.0,250,2903,1530,55,120000000.0,829747654.0,2147,115.0
6056,2854,5,0,2012,746,7.0,317000.0,478,2558,2635,55,60000000.0,218340595.0,1812,130.0
6057,7492,6,6,2012,1147,7.4,280000.0,1564,2746,1222,55,40000000.0,132820716.0,731,157.0
6058,1233,6,0,2012,2993,7.4,349000.0,2800,1004,2640,55,102000000.0,130482868.0,714,172.0
